Printing events sorted by their type: 
************************************** 

 Event raise time = 490, type = PersonMoveEvent, source = Child1 - ID: 76.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 7210, type = LightTurnOff, source = House, target = Light - ID: 22.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 8710, type = LightTurnOff, source = House, target = Light - ID: 22.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 9850, type = LightTurnOff, source = Child2 - ID: 77.0, target = Light - ID: 22.0
 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 1460, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 2890, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 4340, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 5640, type = LightTurnOff, source = Child1 - ID: 76.0, target = Light - ID: 26.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 7210, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 8580, type = LightTurnOff, source = Child1 - ID: 76.0, target = Light - ID: 26.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 10100, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 1220, type = LightTurnOff, source = Dad - ID: 74.0, target = Light - ID: 30.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 2890, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 4340, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 5100, type = LightTurnOff, source = Child4 - ID: 79.0, target = Light - ID: 30.0
 Event raise time = 5110, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 5780, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 7210, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 8560, type = LightTurnOff, source = Dad - ID: 74.0, target = Light - ID: 30.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 10100, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 590, type = WashingMachineEvent, source = Child2 - ID: 77.0, target = Washing_Machine - ID: 32.0
 Event raise time = 690, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 1150, type = WashingMachineEvent, source = Child4 - ID: 79.0, target = Washing_Machine - ID: 32.0
 Event raise time = 1220, type = WashingMachineEvent, source = Mom - ID: 75.0, target = Washing_Machine - ID: 32.0
 Event raise time = 2340, type = WashingMachineEvent, source = Child4 - ID: 79.0, target = Washing_Machine - ID: 32.0
 Event raise time = 2540, type = WashingMachineEvent, source = Mom - ID: 75.0, target = Washing_Machine - ID: 32.0
 Event raise time = 2780, type = WashingMachineEvent, source = Child2 - ID: 77.0, target = Washing_Machine - ID: 32.0
 Event raise time = 3460, type = WashingMachineEvent, source = Child4 - ID: 79.0, target = Washing_Machine - ID: 32.0
 Event raise time = 3930, type = WashingMachineEvent, source = Dad - ID: 74.0, target = Washing_Machine - ID: 32.0
 Event raise time = 3970, type = WashingMachineEvent, source = Dad - ID: 74.0, target = Washing_Machine - ID: 32.0
 Event raise time = 4050, type = WashingMachineEvent, source = Child1 - ID: 76.0, target = Washing_Machine - ID: 32.0
 Event raise time = 4240, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 5250, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 5520, type = WashingMachineEvent, source = Child2 - ID: 77.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6790, type = WashingMachineEvent, source = Mom - ID: 75.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6880, type = WashingMachineEvent, source = Child4 - ID: 79.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6930, type = WashingMachineEvent, source = Child4 - ID: 79.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6970, type = WashingMachineEvent, source = Child4 - ID: 79.0, target = Washing_Machine - ID: 32.0
 Event raise time = 7760, type = WashingMachineEvent, source = Child1 - ID: 76.0, target = Washing_Machine - ID: 32.0
 Event raise time = 7990, type = WashingMachineEvent, source = Child2 - ID: 77.0, target = Washing_Machine - ID: 32.0
 Event raise time = 8180, type = WashingMachineEvent, source = Child4 - ID: 79.0, target = Washing_Machine - ID: 32.0
 Event raise time = 8240, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 8510, type = WashingMachineEvent, source = Mom - ID: 75.0, target = Washing_Machine - ID: 32.0
 Event raise time = 8630, type = WashingMachineEvent, source = Child1 - ID: 76.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9380, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9440, type = WashingMachineEvent, source = Child1 - ID: 76.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9490, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9710, type = WashingMachineEvent, source = Mom - ID: 75.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9820, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 10050, type = WashingMachineEvent, source = Mom - ID: 75.0, target = Washing_Machine - ID: 32.0
 Event raise time = 500, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 34.0
 Event raise time = 1270, type = WatchTV, source = Mom - ID: 75.0, target = Television - ID: 34.0
 Event raise time = 1360, type = WatchTV, source = Dad - ID: 74.0, target = Television - ID: 34.0
 Event raise time = 2260, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 34.0
 Event raise time = 2300, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 34.0
 Event raise time = 2460, type = WatchTV, source = Mom - ID: 75.0, target = Television - ID: 34.0
 Event raise time = 3910, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 34.0
 Event raise time = 4900, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 34.0
 Event raise time = 5440, type = WatchTV, source = Dad - ID: 74.0, target = Television - ID: 34.0
 Event raise time = 5520, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 34.0
 Event raise time = 6830, type = WatchTV, source = Mom - ID: 75.0, target = Television - ID: 34.0
 Event raise time = 6980, type = WatchTV, source = Mom - ID: 75.0, target = Television - ID: 34.0
 Event raise time = 7020, type = WatchTV, source = Child2 - ID: 77.0, target = Television - ID: 34.0
 Event raise time = 8540, type = WatchTV, source = Child1 - ID: 76.0, target = Television - ID: 34.0
 Event raise time = 9380, type = WatchTV, source = Child1 - ID: 76.0, target = Television - ID: 34.0
 Event raise time = 9940, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 34.0
 Event raise time = 1270, type = WatchTV, source = Child1 - ID: 76.0, target = Television - ID: 36.0
 Event raise time = 4110, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 36.0
 Event raise time = 610, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 38.0
 Event raise time = 840, type = WatchTV, source = Child2 - ID: 77.0, target = Television - ID: 38.0
 Event raise time = 1190, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 38.0
 Event raise time = 2070, type = WatchTV, source = Child1 - ID: 76.0, target = Television - ID: 38.0
 Event raise time = 2450, type = WatchTV, source = Child2 - ID: 77.0, target = Television - ID: 38.0
 Event raise time = 3540, type = WatchTV, source = Child1 - ID: 76.0, target = Television - ID: 38.0
 Event raise time = 4130, type = WatchTV, source = Child2 - ID: 77.0, target = Television - ID: 38.0
 Event raise time = 5070, type = WatchTV, source = Child1 - ID: 76.0, target = Television - ID: 38.0
 Event raise time = 5730, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 38.0
 Event raise time = 6260, type = WatchTV, source = Child1 - ID: 76.0, target = Television - ID: 38.0
 Event raise time = 8540, type = WatchTV, source = Child2 - ID: 77.0, target = Television - ID: 38.0
 Event raise time = 9340, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 38.0
 Event raise time = 9830, type = WatchTV, source = Mom - ID: 75.0, target = Television - ID: 38.0
 Event raise time = 550, type = WatchTV, source = Child2 - ID: 77.0, target = Television - ID: 40.0
 Event raise time = 1070, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 40.0
 Event raise time = 3960, type = WatchTV, source = Child2 - ID: 77.0, target = Television - ID: 40.0
 Event raise time = 4200, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 40.0
 Event raise time = 4980, type = WatchTV, source = Child1 - ID: 76.0, target = Television - ID: 40.0
 Event raise time = 5480, type = WatchTV, source = Child4 - ID: 79.0, target = Television - ID: 40.0
 Event raise time = 5700, type = WatchTV, source = Mom - ID: 75.0, target = Television - ID: 40.0
 Event raise time = 7820, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 40.0
 Event raise time = 9770, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 40.0
 Event raise time = 670, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 990, type = OvenEvent, source = Dad - ID: 74.0, target = Oven - ID: 42.0
 Event raise time = 1930, type = OvenEvent, source = Child4 - ID: 79.0, target = Oven - ID: 42.0
 Event raise time = 2310, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 2440, type = OvenEvent, source = Child2 - ID: 77.0, target = Oven - ID: 42.0
 Event raise time = 2540, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 2750, type = OvenEvent, source = Child2 - ID: 77.0, target = Oven - ID: 42.0
 Event raise time = 2840, type = OvenEvent, source = Child1 - ID: 76.0, target = Oven - ID: 42.0
 Event raise time = 3500, type = OvenEvent, source = Child4 - ID: 79.0, target = Oven - ID: 42.0
 Event raise time = 3680, type = OvenEvent, source = Child4 - ID: 79.0, target = Oven - ID: 42.0
 Event raise time = 3740, type = OvenEvent, source = Child2 - ID: 77.0, target = Oven - ID: 42.0
 Event raise time = 4290, type = OvenEvent, source = Dad - ID: 74.0, target = Oven - ID: 42.0
 Event raise time = 4990, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 5040, type = OvenEvent, source = Child1 - ID: 76.0, target = Oven - ID: 42.0
 Event raise time = 5310, type = OvenEvent, source = Child4 - ID: 79.0, target = Oven - ID: 42.0
 Event raise time = 5610, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 7050, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 7890, type = OvenEvent, source = Child4 - ID: 79.0, target = Oven - ID: 42.0
 Event raise time = 8460, type = OvenEvent, source = Child1 - ID: 76.0, target = Oven - ID: 42.0
 Event raise time = 8570, type = OvenEvent, source = Child4 - ID: 79.0, target = Oven - ID: 42.0
 Event raise time = 8620, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 9260, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 9430, type = OvenEvent, source = Child1 - ID: 76.0, target = Oven - ID: 42.0
 Event raise time = 9880, type = OvenEvent, source = Mom - ID: 75.0, target = Oven - ID: 42.0
 Event raise time = 9940, type = OvenEvent, source = Child1 - ID: 76.0, target = Oven - ID: 42.0
 Event raise time = 500, type = FridgeEvent, source = Child1 - ID: 76.0, target = Fridge - ID: 44.0
 Event raise time = 980, type = FridgeEvent, source = Mom - ID: 75.0, target = Fridge - ID: 44.0
 Event raise time = 1000, type = FridgeEvent, source = Mom - ID: 75.0, target = Fridge - ID: 44.0
 Event raise time = 1060, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 2120, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 2300, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 2710, type = FridgeEvent, source = Child1 - ID: 76.0, target = Fridge - ID: 44.0
 Event raise time = 3440, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 3450, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 3640, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 3940, type = FridgeEvent, source = Mom - ID: 75.0, target = Fridge - ID: 44.0
 Event raise time = 3950, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 3960, type = FridgeEvent, source = Mom - ID: 75.0, target = Fridge - ID: 44.0
 Event raise time = 4050, type = FridgeEvent, source = Mom - ID: 75.0, target = Fridge - ID: 44.0
 Event raise time = 4160, type = FridgeEvent, source = Child1 - ID: 76.0, target = Fridge - ID: 44.0
 Event raise time = 4870, type = FridgeEvent, source = Child2 - ID: 77.0, target = Fridge - ID: 44.0
 Event raise time = 5000, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 5160, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 5510, type = FridgeEvent, source = Child2 - ID: 77.0, target = Fridge - ID: 44.0
 Event raise time = 5590, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 5630, type = FridgeEvent, source = Child1 - ID: 76.0, target = Fridge - ID: 44.0
 Event raise time = 5720, type = FridgeEvent, source = Child1 - ID: 76.0, target = Fridge - ID: 44.0
 Event raise time = 6250, type = FridgeEvent, source = Child1 - ID: 76.0, target = Fridge - ID: 44.0
 Event raise time = 6420, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 6780, type = FridgeEvent, source = Child1 - ID: 76.0, target = Fridge - ID: 44.0
 Event raise time = 6870, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 6920, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 7130, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 7170, type = FridgeEvent, source = Dad - ID: 74.0, target = Fridge - ID: 44.0
 Event raise time = 7190, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 8240, type = FridgeEvent, source = Child2 - ID: 77.0, target = Fridge - ID: 44.0
 Event raise time = 8280, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 8400, type = FridgeEvent, source = Dad - ID: 74.0, target = Fridge - ID: 44.0
 Event raise time = 8460, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 9520, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 9630, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 9920, type = FridgeEvent, source = Child1 - ID: 76.0, target = Fridge - ID: 44.0
 Event raise time = 10000, type = FridgeEvent, source = Child4 - ID: 79.0, target = Fridge - ID: 44.0
 Event raise time = 990, type = ListenToMusic, source = Child3 - ID: 78.0, target = CD_Player - ID: 46.0
 Event raise time = 1320, type = ListenToMusic, source = Child4 - ID: 79.0, target = CD_Player - ID: 46.0
 Event raise time = 1410, type = ListenToMusic, source = Mom - ID: 75.0, target = CD_Player - ID: 46.0
 Event raise time = 2180, type = ListenToMusic, source = Child1 - ID: 76.0, target = CD_Player - ID: 46.0
 Event raise time = 4810, type = ListenToMusic, source = Child1 - ID: 76.0, target = CD_Player - ID: 46.0
 Event raise time = 4870, type = ListenToMusic, source = Child4 - ID: 79.0, target = CD_Player - ID: 46.0
 Event raise time = 5730, type = ListenToMusic, source = Child1 - ID: 76.0, target = CD_Player - ID: 46.0
 Event raise time = 6600, type = ListenToMusic, source = Child2 - ID: 77.0, target = CD_Player - ID: 46.0
 Event raise time = 7010, type = ListenToMusic, source = Child4 - ID: 79.0, target = CD_Player - ID: 46.0
 Event raise time = 7140, type = ListenToMusic, source = Child4 - ID: 79.0, target = CD_Player - ID: 46.0
 Event raise time = 8580, type = ListenToMusic, source = Child2 - ID: 77.0, target = CD_Player - ID: 46.0
 Event raise time = 9680, type = ListenToMusic, source = Child1 - ID: 76.0, target = CD_Player - ID: 46.0
 Event raise time = 10050, type = ListenToMusic, source = Child3 - ID: 78.0, target = CD_Player - ID: 46.0
 Event raise time = 520, type = ListenToMusic, source = Child2 - ID: 77.0, target = CD_Player - ID: 48.0
 Event raise time = 2420, type = ListenToMusic, source = Mom - ID: 75.0, target = CD_Player - ID: 48.0
 Event raise time = 2690, type = ListenToMusic, source = Dad - ID: 74.0, target = CD_Player - ID: 48.0
 Event raise time = 2730, type = ListenToMusic, source = Child1 - ID: 76.0, target = CD_Player - ID: 48.0
 Event raise time = 2780, type = ListenToMusic, source = Child4 - ID: 79.0, target = CD_Player - ID: 48.0
 Event raise time = 4020, type = ListenToMusic, source = Dad - ID: 74.0, target = CD_Player - ID: 48.0
 Event raise time = 4170, type = ListenToMusic, source = Mom - ID: 75.0, target = CD_Player - ID: 48.0
 Event raise time = 5170, type = ListenToMusic, source = Child2 - ID: 77.0, target = CD_Player - ID: 48.0
 Event raise time = 5640, type = ListenToMusic, source = Child2 - ID: 77.0, target = CD_Player - ID: 48.0
 Event raise time = 6810, type = ListenToMusic, source = Child1 - ID: 76.0, target = CD_Player - ID: 48.0
 Event raise time = 490, type = ListenToMusic, source = Child2 - ID: 77.0, target = CD_Player - ID: 50.0
 Event raise time = 520, type = ListenToMusic, source = Child1 - ID: 76.0, target = CD_Player - ID: 50.0
 Event raise time = 1960, type = ListenToMusic, source = Child4 - ID: 79.0, target = CD_Player - ID: 50.0
 Event raise time = 2450, type = ListenToMusic, source = Dad - ID: 74.0, target = CD_Player - ID: 50.0
 Event raise time = 4070, type = ListenToMusic, source = Mom - ID: 75.0, target = CD_Player - ID: 50.0
 Event raise time = 7020, type = ListenToMusic, source = Dad - ID: 74.0, target = CD_Player - ID: 50.0
 Event raise time = 9680, type = ListenToMusic, source = Mom - ID: 75.0, target = CD_Player - ID: 50.0
 Event raise time = 620, type = MicrowaveEvent, source = Child1 - ID: 76.0, target = Microwave - ID: 56.0
 Event raise time = 1970, type = LightTurnOff, source = Child4 - ID: 79.0, target = Light - ID: 60.0
 Event raise time = 4860, type = LightTurnOff, source = Child4 - ID: 79.0, target = Light - ID: 60.0
 Event raise time = 5020, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 60.0
 Event raise time = 5150, type = LightTurnOff, source = Child1 - ID: 76.0, target = Light - ID: 60.0
 Event raise time = 900, type = LightTurnOff, source = Child4 - ID: 79.0, target = Light - ID: 62.0
 Event raise time = 910, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 62.0
 Event raise time = 6530, type = LightTurnOff, source = Child1 - ID: 76.0, target = Light - ID: 62.0
 Event raise time = 9630, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 62.0
 Event raise time = 1000, type = LightTurnOff, source = Dad - ID: 74.0, target = Light - ID: 64.0
 Event raise time = 2070, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 64.0
 Event raise time = 8620, type = LightTurnOff, source = Child1 - ID: 76.0, target = Light - ID: 64.0
 Event raise time = 4280, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 66.0
 Event raise time = 5420, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 66.0
 Event raise time = 9880, type = LightTurnOff, source = Child2 - ID: 77.0, target = Light - ID: 66.0
 Event raise time = 990, type = LightTurnOff, source = Mom - ID: 75.0, target = Light - ID: 68.0
 Event raise time = 3450, type = LightTurnOff, source = Child2 - ID: 77.0, target = Light - ID: 70.0
 Event raise time = 6340, type = LightTurnOff, source = Child4 - ID: 79.0, target = Light - ID: 70.0
 Event raise time = 9750, type = LightTurnOff, source = Dad - ID: 74.0, target = Light - ID: 72.0
 Event raise time = 710, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski1 - ID: 82.0
 Event raise time = 1080, type = GoSkiingEvent, source = Mom - ID: 75.0, target = Ski1 - ID: 82.0
 Event raise time = 1230, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 1360, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski1 - ID: 82.0
 Event raise time = 1940, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 2130, type = GoSkiingEvent, source = Child4 - ID: 79.0, target = Ski1 - ID: 82.0
 Event raise time = 2420, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 2560, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 2720, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 2860, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski1 - ID: 82.0
 Event raise time = 3410, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 3580, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 3710, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 3840, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 4050, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 4180, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 4960, type = GoSkiingEvent, source = Child4 - ID: 79.0, target = Ski1 - ID: 82.0
 Event raise time = 5210, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 5340, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 5640, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 6310, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 6440, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 6630, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski1 - ID: 82.0
 Event raise time = 6760, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 6890, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 7060, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski1 - ID: 82.0
 Event raise time = 7750, type = GoSkiingEvent, source = Child4 - ID: 79.0, target = Ski1 - ID: 82.0
 Event raise time = 7940, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 8070, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 8220, type = GoSkiingEvent, source = Mom - ID: 75.0, target = Ski1 - ID: 82.0
 Event raise time = 8410, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 8570, type = GoSkiingEvent, source = Mom - ID: 75.0, target = Ski1 - ID: 82.0
 Event raise time = 9180, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 9310, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 9470, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski1 - ID: 82.0
 Event raise time = 9620, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 9760, type = GoSkiingEvent, source = Dad - ID: 74.0, target = Ski1 - ID: 82.0
 Event raise time = 9890, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 710, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 850, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski2 - ID: 83.0
 Event raise time = 980, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski2 - ID: 83.0
 Event raise time = 1170, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 1300, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 1940, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski2 - ID: 83.0
 Event raise time = 2080, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 2210, type = GoSkiingEvent, source = Child1 - ID: 76.0, target = Ski2 - ID: 83.0
 Event raise time = 2410, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 2620, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 2750, type = GoSkiingEvent, source = Mom - ID: 75.0, target = Ski2 - ID: 83.0
 Event raise time = 3530, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 3700, type = GoSkiingEvent, source = Child4 - ID: 79.0, target = Ski2 - ID: 83.0
 Event raise time = 3830, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 4000, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 4150, type = GoSkiingEvent, source = Child4 - ID: 79.0, target = Ski2 - ID: 83.0
 Event raise time = 4290, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 5030, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 5180, type = GoSkiingEvent, source = Child4 - ID: 79.0, target = Ski2 - ID: 83.0
 Event raise time = 5320, type = GoSkiingEvent, source = Child4 - ID: 79.0, target = Ski2 - ID: 83.0
 Event raise time = 5550, type = GoSkiingEvent, source = Mom - ID: 75.0, target = Ski2 - ID: 83.0
 Event raise time = 5730, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 6430, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 6600, type = GoSkiingEvent, source = Child4 - ID: 79.0, target = Ski2 - ID: 83.0
