Printing events sorted by their type: 
************************************** 

 Event raise time = 2460, type = DIYRepairEvent, source = Dad - ID: 58.0, target = Light - ID: 26.0
 Event raise time = 740, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 7710, type = OpenBlindsEvent, source = House
 Event raise time = 7720, type = OpenBlindsEvent, source = House
 Event raise time = 7730, type = OpenBlindsEvent, source = House
 Event raise time = 7740, type = OpenBlindsEvent, source = House
 Event raise time = 7750, type = OpenBlindsEvent, source = House
 Event raise time = 7760, type = OpenBlindsEvent, source = House
 Event raise time = 7770, type = OpenBlindsEvent, source = House
 Event raise time = 7780, type = OpenBlindsEvent, source = House
 Event raise time = 7790, type = OpenBlindsEvent, source = House
 Event raise time = 7800, type = OpenBlindsEvent, source = House
 Event raise time = 7810, type = OpenBlindsEvent, source = House
 Event raise time = 7820, type = OpenBlindsEvent, source = House
 Event raise time = 7830, type = OpenBlindsEvent, source = House
 Event raise time = 7840, type = OpenBlindsEvent, source = House
 Event raise time = 7850, type = OpenBlindsEvent, source = House
 Event raise time = 7860, type = OpenBlindsEvent, source = House
 Event raise time = 7870, type = OpenBlindsEvent, source = House
 Event raise time = 7880, type = OpenBlindsEvent, source = House
 Event raise time = 7890, type = OpenBlindsEvent, source = House
 Event raise time = 7900, type = OpenBlindsEvent, source = House
 Event raise time = 7910, type = OpenBlindsEvent, source = House
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 14.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 7940, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 8210, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 2.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 10.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 14.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 18.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 22.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 9000, type = OpenBlindsEvent, source = House
 Event raise time = 9010, type = OpenBlindsEvent, source = House
 Event raise time = 9020, type = OpenBlindsEvent, source = House
 Event raise time = 9030, type = OpenBlindsEvent, source = House
 Event raise time = 9040, type = OpenBlindsEvent, source = House
 Event raise time = 9050, type = OpenBlindsEvent, source = House
 Event raise time = 9060, type = OpenBlindsEvent, source = House
 Event raise time = 9070, type = OpenBlindsEvent, source = House
 Event raise time = 9080, type = OpenBlindsEvent, source = House
 Event raise time = 9090, type = OpenBlindsEvent, source = House
 Event raise time = 9100, type = OpenBlindsEvent, source = House
 Event raise time = 9110, type = OpenBlindsEvent, source = House
 Event raise time = 9120, type = OpenBlindsEvent, source = House
 Event raise time = 9130, type = OpenBlindsEvent, source = House
 Event raise time = 9140, type = OpenBlindsEvent, source = House
 Event raise time = 9150, type = OpenBlindsEvent, source = House
 Event raise time = 9160, type = OpenBlindsEvent, source = House
 Event raise time = 9170, type = OpenBlindsEvent, source = House
 Event raise time = 9180, type = OpenBlindsEvent, source = House
 Event raise time = 9190, type = OpenBlindsEvent, source = House
 Event raise time = 9200, type = OpenBlindsEvent, source = House
 Event raise time = 9210, type = OpenBlindsEvent, source = House
 Event raise time = 9220, type = OpenBlindsEvent, source = House
 Event raise time = 9230, type = OpenBlindsEvent, source = House
 Event raise time = 9240, type = OpenBlindsEvent, source = House
 Event raise time = 9250, type = OpenBlindsEvent, source = House
 Event raise time = 9260, type = OpenBlindsEvent, source = House
 Event raise time = 9270, type = OpenBlindsEvent, source = House
 Event raise time = 9280, type = OpenBlindsEvent, source = House
 Event raise time = 9290, type = OpenBlindsEvent, source = House
 Event raise time = 9300, type = OpenBlindsEvent, source = House
 Event raise time = 9310, type = OpenBlindsEvent, source = House
 Event raise time = 9320, type = OpenBlindsEvent, source = House
 Event raise time = 9330, type = OpenBlindsEvent, source = House
 Event raise time = 9340, type = OpenBlindsEvent, source = House
 Event raise time = 9350, type = OpenBlindsEvent, source = House
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 14.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 6.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 10.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 14.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 18.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 30.0



Printing events sorted by its target
************************************** 



 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 1450, type = LightTurnOff, source = House, target = Light - ID: 2.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 2500, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 2.0
 Event raise time = 2510, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 2530, type = LightTurnOff, source = Child1 - ID: 60.0, target = Light - ID: 2.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 4210, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 2.0
 Event raise time = 4950, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 2.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 5510, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 2.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 7230, type = LightTurnOff, source = House, target = Light - ID: 2.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 2.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 2.0
 Event raise time = 9770, type = LightTurnOff, source = Mom - ID: 59.0, target = Light - ID: 2.0
 Event raise time = 9780, type = LightTurnOff, source = Mom - ID: 59.0, target = Light - ID: 2.0
 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 1450, type = LightTurnOff, source = House, target = Light - ID: 6.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 2910, type = LightTurnOff, source = House, target = Light - ID: 6.0
 Event raise time = 3430, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 6.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 4360, type = LightTurnOff, source = House, target = Light - ID: 6.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 5190, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 6.0
 Event raise time = 5200, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 5770, type = LightTurnOff, source = House, target = Light - ID: 6.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 7230, type = LightTurnOff, source = House, target = Light - ID: 6.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 7930, type = LightTurnOff, source = Child1 - ID: 60.0, target = Light - ID: 6.0
 Event raise time = 7940, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 8270, type = LightTurnOff, source = Mom - ID: 59.0, target = Light - ID: 6.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 6.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 6.0
 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 860, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 10.0
 Event raise time = 870, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 1270, type = LightTurnOff, source = Mom - ID: 59.0, target = Light - ID: 10.0
 Event raise time = 1370, type = LightTurnOff, source = Child1 - ID: 60.0, target = Light - ID: 10.0
 Event raise time = 2060, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 10.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 2450, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 10.0
 Event raise time = 2460, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 2910, type = LightTurnOff, source = House, target = Light - ID: 10.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 3810, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 10.0
 Event raise time = 3820, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 4040, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 10.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 5770, type = LightTurnOff, source = House, target = Light - ID: 10.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 7090, type = LightTurnOff, source = Dad - ID: 58.0, target = Light - ID: 10.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 10.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 10.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 10.0
 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 14.0
 Event raise time = 1450, type = LightTurnOff, source = House, target = Light - ID: 14.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 14.0
 Event raise time = 2910, type = LightTurnOff, source = House, target = Light - ID: 14.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 14.0
 Event raise time = 4360, type = LightTurnOff, source = House, target = Light - ID: 14.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 14.0
 Event raise time = 5740, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 14.0
 Event raise time = 5740, type = LightTurnOff, source = Dad - ID: 58.0, target = Light - ID: 14.0
 Event raise time = 6440, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 14.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 14.0
 Event raise time = 6990, type = LightTurnOff, source = Child1 - ID: 60.0, target = Light - ID: 14.0
 Event raise time = 7140, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 14.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 14.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 14.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 14.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 14.0
 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 1450, type = LightTurnOff, source = House, target = Light - ID: 18.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 2910, type = LightTurnOff, source = House, target = Light - ID: 18.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 4360, type = LightTurnOff, source = House, target = Light - ID: 18.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 5770, type = LightTurnOff, source = House, target = Light - ID: 18.0
 Event raise time = 6300, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 18.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 6800, type = LightTurnOff, source = Mom - ID: 59.0, target = Light - ID: 18.0
 Event raise time = 6810, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 7070, type = LightTurnOff, source = Dad - ID: 58.0, target = Light - ID: 18.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 18.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 18.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 18.0
 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 1450, type = LightTurnOff, source = House, target = Light - ID: 22.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 2680, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 22.0
 Event raise time = 2690, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 22.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 4140, type = LightTurnOff, source = Mom - ID: 59.0, target = Light - ID: 22.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 5660, type = LightTurnOff, source = Dad - ID: 58.0, target = Light - ID: 22.0
 Event raise time = 6470, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 22.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 7130, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 22.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 22.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 22.0
 Event raise time = 9790, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 22.0
 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 1140, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 26.0
 Event raise time = 1230, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 26.0
 Event raise time = 1420, type = LightTurnOff, source = Child1 - ID: 60.0, target = Light - ID: 26.0
 Event raise time = 1930, type = LightTurnOff, source = Child1 - ID: 60.0, target = Light - ID: 26.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 2460, type = DIYRepairEvent, source = Dad - ID: 58.0, target = Light - ID: 26.0
 Event raise time = 2550, type = LightTurnOff, source = Mom - ID: 59.0, target = Light - ID: 26.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 4000, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 26.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 5770, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 7000, type = LightTurnOff, source = Child1 - ID: 60.0, target = Light - ID: 26.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 8650, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 26.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 26.0
 Event raise time = 720, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 1450, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 2160, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 2910, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 3460, type = LightTurnOff, source = Child1 - ID: 60.0, target = Light - ID: 30.0
 Event raise time = 3600, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 4080, type = LightTurnOff, source = Dad - ID: 58.0, target = Light - ID: 30.0
 Event raise time = 5040, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 5770, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 6480, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 7230, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 7920, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 8200, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 30.0
 Event raise time = 8210, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 8470, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 30.0
 Event raise time = 9360, type = LightTurnOn, source = House, target = Light - ID: 30.0
 Event raise time = 10090, type = LightTurnOff, source = House, target = Light - ID: 30.0
 Event raise time = 490, type = WashingMachineEvent, source = Child1 - ID: 60.0, target = Washing_Machine - ID: 32.0
 Event raise time = 630, type = WashingMachineEvent, source = Child3 - ID: 62.0, target = Washing_Machine - ID: 32.0
 Event raise time = 1010, type = WashingMachineEvent, source = Dad - ID: 58.0, target = Washing_Machine - ID: 32.0
 Event raise time = 1060, type = WashingMachineEvent, source = Child1 - ID: 60.0, target = Washing_Machine - ID: 32.0
 Event raise time = 1130, type = WashingMachineEvent, source = Child2 - ID: 61.0, target = Washing_Machine - ID: 32.0
 Event raise time = 1350, type = WashingMachineEvent, source = Mom - ID: 59.0, target = Washing_Machine - ID: 32.0
 Event raise time = 2140, type = WashingMachineEvent, source = Child2 - ID: 61.0, target = Washing_Machine - ID: 32.0
 Event raise time = 2400, type = WashingMachineEvent, source = Child2 - ID: 61.0, target = Washing_Machine - ID: 32.0
 Event raise time = 2470, type = WashingMachineEvent, source = Child1 - ID: 60.0, target = Washing_Machine - ID: 32.0
 Event raise time = 3390, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
 Event raise time = 3920, type = WashingMachineEvent, source = Mom - ID: 59.0, target = Washing_Machine - ID: 32.0
 Event raise time = 3970, type = WashingMachineEvent, source = Dad - ID: 58.0, target = Washing_Machine - ID: 32.0
 Event raise time = 4300, type = WashingMachineEvent, source = Mom - ID: 59.0, target = Washing_Machine - ID: 32.0
 Event raise time = 4880, type = WashingMachineEvent, source = Child3 - ID: 62.0, target = Washing_Machine - ID: 32.0
 Event raise time = 5330, type = WashingMachineEvent, source = Mom - ID: 59.0, target = Washing_Machine - ID: 32.0
 Event raise time = 5430, type = WashingMachineEvent, source = Dad - ID: 58.0, target = Washing_Machine - ID: 32.0
 Event raise time = 5510, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6490, type = WashingMachineEvent, source = Child1 - ID: 60.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6640, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6760, type = WashingMachineEvent, source = Child2 - ID: 61.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6910, type = WashingMachineEvent, source = Child2 - ID: 61.0, target = Washing_Machine - ID: 32.0
 Event raise time = 7090, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
 Event raise time = 7150, type = WashingMachineEvent, source = Child3 - ID: 62.0, target = Washing_Machine - ID: 32.0
 Event raise time = 8210, type = WashingMachineEvent, source = Dad - ID: 58.0, target = Washing_Machine - ID: 32.0
 Event raise time = 8300, type = WashingMachineEvent, source = Mom - ID: 59.0, target = Washing_Machine - ID: 32.0
 Event raise time = 8370, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9300, type = WashingMachineEvent, source = Child3 - ID: 62.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9400, type = WashingMachineEvent, source = Child1 - ID: 60.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9780, type = WashingMachineEvent, source = Child1 - ID: 60.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9870, type = WashingMachineEvent, source = Child2 - ID: 61.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9970, type = WashingMachineEvent, source = Dad - ID: 58.0, target = Washing_Machine - ID: 32.0
 Event raise time = 10010, type = WashingMachineEvent, source = Dad - ID: 58.0, target = Washing_Machine - ID: 32.0
 Event raise time = 820, type = WatchTV, source = Child1 - ID: 60.0, target = Television - ID: 34.0
 Event raise time = 1060, type = WatchTV, source = Dad - ID: 58.0, target = Television - ID: 34.0
 Event raise time = 1400, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 34.0
 Event raise time = 1250, type = WatchTV, source = Child1 - ID: 60.0, target = Television - ID: 36.0
 Event raise time = 1400, type = WatchTV, source = Child1 - ID: 60.0, target = Television - ID: 36.0
 Event raise time = 2780, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 36.0
 Event raise time = 6480, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 36.0
 Event raise time = 7790, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 36.0
 Event raise time = 7840, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 36.0
 Event raise time = 7900, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 36.0
 Event raise time = 8190, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 36.0
 Event raise time = 8530, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 36.0
 Event raise time = 9630, type = WatchTV, source = Dad - ID: 58.0, target = Television - ID: 36.0
 Event raise time = 9990, type = WatchTV, source = Child1 - ID: 60.0, target = Television - ID: 36.0
 Event raise time = 530, type = WatchTV, source = Child1 - ID: 60.0, target = Television - ID: 38.0
 Event raise time = 740, type = WatchTV, source = Child1 - ID: 60.0, target = Television - ID: 38.0
 Event raise time = 3870, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 38.0
 Event raise time = 5360, type = WatchTV, source = Child1 - ID: 60.0, target = Television - ID: 38.0
 Event raise time = 5470, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 38.0
 Event raise time = 5570, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 38.0
 Event raise time = 6300, type = WatchTV, source = Child1 - ID: 60.0, target = Television - ID: 38.0
 Event raise time = 7100, type = WatchTV, source = Dad - ID: 58.0, target = Television - ID: 38.0
 Event raise time = 9810, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 38.0
 Event raise time = 1300, type = WatchTV, source = Dad - ID: 58.0, target = Television - ID: 40.0
 Event raise time = 3950, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 40.0
 Event raise time = 4250, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 40.0
 Event raise time = 7820, type = WatchTV, source = Child1 - ID: 60.0, target = Television - ID: 40.0
 Event raise time = 8350, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 40.0
 Event raise time = 8410, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 40.0
 Event raise time = 9180, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 40.0
 Event raise time = 9910, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 40.0
 Event raise time = 660, type = OvenEvent, source = Child1 - ID: 60.0, target = Oven - ID: 42.0
 Event raise time = 1130, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 1240, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 1380, type = OvenEvent, source = Child1 - ID: 60.0, target = Oven - ID: 42.0
 Event raise time = 1430, type = OvenEvent, source = Child1 - ID: 60.0, target = Oven - ID: 42.0
 Event raise time = 1970, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 2060, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 2390, type = OvenEvent, source = Child2 - ID: 61.0, target = Oven - ID: 42.0
 Event raise time = 2430, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 2470, type = OvenEvent, source = Mom - ID: 59.0, target = Oven - ID: 42.0
 Event raise time = 2690, type = OvenEvent, source = Dad - ID: 58.0, target = Oven - ID: 42.0
 Event raise time = 3630, type = OvenEvent, source = Child2 - ID: 61.0, target = Oven - ID: 42.0
 Event raise time = 3870, type = OvenEvent, source = Dad - ID: 58.0, target = Oven - ID: 42.0
 Event raise time = 4240, type = OvenEvent, source = Child1 - ID: 60.0, target = Oven - ID: 42.0
 Event raise time = 4920, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 5330, type = OvenEvent, source = Dad - ID: 58.0, target = Oven - ID: 42.0
 Event raise time = 5410, type = OvenEvent, source = Child1 - ID: 60.0, target = Oven - ID: 42.0
 Event raise time = 5550, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 5710, type = OvenEvent, source = Child1 - ID: 60.0, target = Oven - ID: 42.0
 Event raise time = 6880, type = OvenEvent, source = Child2 - ID: 61.0, target = Oven - ID: 42.0
 Event raise time = 7010, type = OvenEvent, source = Child1 - ID: 60.0, target = Oven - ID: 42.0
 Event raise time = 7760, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 7960, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 8180, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 8250, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 8330, type = OvenEvent, source = Dad - ID: 58.0, target = Oven - ID: 42.0
 Event raise time = 8550, type = OvenEvent, source = Mom - ID: 59.0, target = Oven - ID: 42.0
 Event raise time = 9170, type = OvenEvent, source = Child1 - ID: 60.0, target = Oven - ID: 42.0
 Event raise time = 9220, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 9550, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 9620, type = OvenEvent, source = Dad - ID: 58.0, target = Oven - ID: 42.0
 Event raise time = 9730, type = OvenEvent, source = Dad - ID: 58.0, target = Oven - ID: 42.0
 Event raise time = 9780, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 9830, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 9980, type = OvenEvent, source = Child1 - ID: 60.0, target = Oven - ID: 42.0
 Event raise time = 10040, type = OvenEvent, source = Child2 - ID: 61.0, target = Oven - ID: 42.0
 Event raise time = 760, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 780, type = FridgeEvent, source = Child1 - ID: 60.0, target = Fridge - ID: 44.0
 Event raise time = 890, type = FridgeEvent, source = Child1 - ID: 60.0, target = Fridge - ID: 44.0
